Rainfall_ID,Station,State,District LGD Code,District,Latitude,Longitude,Date,Daily_Rainfall_mm,Max_Hourly_Rainfall_mm,Rainfall_Readings
4178,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2024-06-26,7.5,2.5,6
4179,Bhagwanpur_1,Uttarakhand,50,Haridwar,29.93567778,77.80170611,2024-06-26,0.5,0.5,1
4180,Haldwani_1,Uttarakhand,51,Nainital,29.214725,79.52400278,2024-06-26,3.5,2.0,3
4181,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2024-06-26,14.5,13.5,3
4182,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2024-06-26,0.5,0.5,1
4183,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2024-06-27,0.5,0.5,1
4184,Khati_1,Uttarakhand,46,Bageshwar,30.11019722,79.94055833,2024-06-27,0.5,0.5,1
4185,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2024-06-27,4.5,3.0,3
4186,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2024-06-27,0.5,0.5,1
4187,Haldwani_1,Uttarakhand,51,Nainital,29.214725,79.52400278,2024-06-27,7.5,2.5,5
4188,Pithoragarh,Uttarakhand,53,Pithoragarh,29.57938889,80.21886111,2024-06-27,0.5,0.5,1
4189,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2024-06-27,12.0,7.0,2
4190,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2024-06-27,0.5,0.5,1
4191,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2024-06-28,0.5,0.5,1
4192,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2024-06-28,2.0,1.0,3
4193,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2024-06-28,0.5,0.5,1
4194,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-06-28,0.5,0.5,1
4195,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2024-06-28,0.5,0.5,1
4196,Bhagwanpur_1,Uttarakhand,50,Haridwar,29.93567778,77.80170611,2024-06-28,1.5,1.0,2
4197,Haldwani_1,Uttarakhand,51,Nainital,29.214725,79.52400278,2024-06-28,78.0,35.5,6
4198,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2024-06-28,1.0,1.0,1
4199,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2024-06-28,1.0,0.5,2
4200,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2024-06-29,1.0,0.5,2
4201,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-06-29,1.0,1.0,1
4202,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2024-06-29,0.5,0.5,1
4203,Bhagwanpur_1,Uttarakhand,50,Haridwar,29.93567778,77.80170611,2024-06-29,2.0,1.0,3
4204,Gola_1,Uttarakhand,51,Nainital,29.27136111,79.54743333,2024-06-29,0.5,0.5,1
4205,Haldwani_1,Uttarakhand,51,Nainital,29.214725,79.52400278,2024-06-29,34.0,30.0,3
4206,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2024-06-29,0.5,0.5,1
4207,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2024-06-29,0.5,0.5,1
4208,Khati_1,Uttarakhand,46,Bageshwar,30.11019722,79.94055833,2024-06-30,0.5,0.5,1
4209,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-06-30,4.0,1.0,4
4210,Haldwani_1,Uttarakhand,51,Nainital,29.214725,79.52400278,2024-06-30,4.5,2.5,2
4211,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2024-06-30,0.5,0.5,1
4212,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2024-06-30,0.5,0.5,1
4213,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2024-07-01,8.5,4.0,4
4214,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-07-01,7.5,2.0,9
4215,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2024-07-01,2.5,0.5,5
4216,Bhagwanpur_1,Uttarakhand,50,Haridwar,29.93567778,77.80170611,2024-07-01,1.0,0.5,2
4217,Manglaur_1,Uttarakhand,50,Haridwar,29.78567778,77.86368889,2024-07-01,2.5,2.5,1
4218,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-07-01,35.5,33.5,2
4219,Haldwani_1,Uttarakhand,51,Nainital,29.214725,79.52400278,2024-07-01,82.5,36.5,7
4220,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2024-07-01,36.0,34.0,2
4221,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2024-07-01,4.0,4.0,1
4222,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2024-07-01,21.5,14.0,4
4223,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2024-07-01,0.5,0.5,1
4224,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2024-07-01,5.5,3.5,5
4225,Bhagwanpur_1,Uttarakhand,50,Haridwar,29.93567778,77.80170611,2024-07-02,0.5,0.5,1
4226,Haldwani_1,Uttarakhand,51,Nainital,29.214725,79.52400278,2024-07-02,15.5,12.0,3
4227,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2024-07-02,0.5,0.5,1
4228,Pithoragarh,Uttarakhand,53,Pithoragarh,29.57938889,80.21886111,2024-07-02,0.5,0.5,1
4229,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2024-07-02,12.0,6.0,6
4230,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2024-07-02,7.0,5.0,3
4231,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2024-07-03,1.0,0.5,2
4232,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2024-07-03,13.5,4.0,5
4233,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-07-03,0.5,0.5,1
4234,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2024-07-03,0.5,0.5,1
4235,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-07-03,15.0,12.0,3
4236,Haldwani_1,Uttarakhand,51,Nainital,29.214725,79.52400278,2024-07-03,151.5,42.0,15
4237,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2024-07-03,14.5,12.0,3
4238,Pithoragarh,Uttarakhand,53,Pithoragarh,29.57938889,80.21886111,2024-07-03,0.5,0.5,1
4239,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2024-07-03,50.0,10.5,8
4240,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2024-07-03,5.0,4.5,2
4241,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2024-07-03,0.5,0.5,1
4242,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2024-07-03,30.5,4.5,15
4243,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2024-07-04,0.5,0.5,1
4244,Khati_1,Uttarakhand,46,Bageshwar,30.11019722,79.94055833,2024-07-04,1.0,0.5,2
4245,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2024-07-04,3.0,2.5,2
4246,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2024-07-04,1.0,0.5,2
4247,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2024-07-04,0.5,0.5,1
4248,Doiwala (Bhogpur),Uttarakhand,49,Dehradun,30.22270833,78.23418611,2024-07-04,187.0,187.0,1
4249,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-07-04,318.0,318.0,1
4250,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2024-07-04,0.5,0.5,1
4251,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-07-04,704.5,363.5,2
4252,Haldwani_1,Uttarakhand,51,Nainital,29.214725,79.52400278,2024-07-04,14.5,13.0,3
4253,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2024-07-04,-266.5,-266.5,1
4254,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2024-07-04,0.5,0.5,1
4255,Virbhadra,Uttarakhand,52,PAURI GARHWAL,30.07444444,78.29047222,2024-07-04,128.0,128.0,1
4256,Pithoragarh,Uttarakhand,53,Pithoragarh,29.57938889,80.21886111,2024-07-04,24.5,24.0,2
4257,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2024-07-04,5.5,2.0,7
4258,Chandranagar_1,Uttarakhand,54,Rudraprayag,30.41541667,79.06208333,2024-07-04,0.5,0.5,1
4259,Sonprayag_1,Uttarakhand,54,Rudraprayag,30.63547222,78.99941667,2024-07-04,14.5,6.5,9
4260,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2024-07-04,19.0,5.0,6
4261,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2024-07-04,122.5,122.5,1
4262,Haripura_2,Uttarakhand,56,UDHAM SINGH NAGAR,29.13151944,79.25965556,2024-07-04,6.5,1.5,7
4263,Purola_1,Uttarakhand,57,Uttarkashi,30.91291667,78.10388889,2024-07-04,264.0,264.0,1
4264,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2024-07-05,346.0,346.0,1
4265,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2024-07-05,88.5,88.0,2
4266,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2024-07-05,38.0,38.0,1
4267,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2024-07-05,21.5,2.0,16
4268,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2024-07-05,29.0,12.5,4
4269,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2024-07-05,6.5,2.0,5
4270,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2024-07-05,0.5,0.5,1
4271,Doiwala (Bhogpur),Uttarakhand,49,Dehradun,30.22270833,78.23418611,2024-07-05,-6.0,-6.0,1
4272,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-07-05,963.0,327.0,3
4273,Bhagwanpur_1,Uttarakhand,50,Haridwar,29.93567778,77.80170611,2024-07-05,0.5,0.5,1
4274,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-07-05,1025.0,348.0,3
4275,Haldwani_1,Uttarakhand,51,Nainital,29.214725,79.52400278,2024-07-05,527.0,437.0,17
4276,Pithoragarh,Uttarakhand,53,Pithoragarh,29.57938889,80.21886111,2024-07-05,1.0,0.5,2
4277,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2024-07-05,43.0,15.5,13
4278,Sonprayag_1,Uttarakhand,54,Rudraprayag,30.63547222,78.99941667,2024-07-05,95.5,20.0,18
4279,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2024-07-05,25.5,15.5,5
4280,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2024-07-05,128.5,128.0,2
4281,Haripura_2,Uttarakhand,56,UDHAM SINGH NAGAR,29.13151944,79.25965556,2024-07-05,8.5,0.5,17
4282,Sitarganj_1,Uttarakhand,56,UDHAM SINGH NAGAR,28.92971389,79.703,2024-07-05,120.0,120.0,1
4283,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2024-07-05,2.0,0.5,4
4284,Purola_1,Uttarakhand,57,Uttarkashi,30.91291667,78.10388889,2024-07-05,5.0,5.0,1
4285,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2024-07-06,173.0,160.0,3
4286,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2024-07-06,0.5,0.5,1
4287,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2024-07-06,5.5,2.0,3
4288,Danda_1,Uttarakhand,48,Champawat,29.15927778,80.10852778,2024-07-06,85.5,85.5,1
4289,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2024-07-06,9.5,6.5,4
4290,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2024-07-06,313.5,313.5,1
4291,Khanpur_5,Uttarakhand,50,Haridwar,29.641375,78.00678611,2024-07-06,138.0,138.0,1
4292,Manglaur_1,Uttarakhand,50,Haridwar,29.78567778,77.86368889,2024-07-06,-44.0,107.5,2
4293,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2024-07-06,832.5,330.0,9
4294,Haldwani_1,Uttarakhand,51,Nainital,29.214725,79.52400278,2024-07-06,72.5,25.0,11
4295,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2024-07-06,7.0,2.5,4
4296,Pithoragarh,Uttarakhand,53,Pithoragarh,29.57938889,80.21886111,2024-07-06,1.0,0.5,2
4297,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2024-07-06,84.5,14.0,16
4298,Sonprayag_1,Uttarakhand,54,Rudraprayag,30.63547222,78.99941667,2024-07-06,-262.5,13.0,19
4299,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2024-07-06,58.5,16.5,11
4300,Haripura_2,Uttarakhand,56,UDHAM SINGH NAGAR,29.13151944,79.25965556,2024-07-06,3.0,0.5,6
4301,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2024-07-06,5.0,1.5,6
4302,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2024-07-07,0.5,0.5,1
4303,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2024-07-07,6.5,3.5,2
4304,Danda_1,Uttarakhand,48,Champawat,29.15927778,80.10852778,2024-07-07,439.0,298.0,4
